G,PTS,TRB,AST,PER,WS,Name,AS,AllDefensive,AllNBA,AllRookie,FG,FG3,FT,NBAChamp,eFG,MVP,ROY,ASMVP,FinalsMVP,ScoringChamp,DefPOY,STLChamp,MostImproved,ASTChamp,BLKChamp,TRBChamp,SixthMan,Target
9.0,1.4,0.9,0.8,3.0,-0.1,Perry Young,0.0,0.0,0.0,0.0,28.6,0.0,50.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
24.0,4.1,0.7,1.5,6.4,-0.4,Tharon Mayes,0.0,0.0,0.0,0.0,30.3,36.6,66.7,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
1.0,7.0,4.0,2.0,12.8,0.0,Oliver Lafayette,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
83.0,1.9,3.7,1.0,13.3,2.3,Eric Moreland,0.0,0.0,0.0,0.0,53.7,100.0,39.4,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
24.0,0.3,0.3,0.1,0.2,-0.1,Erik Murphy,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
402.0,8.0,1.5,2.6,12.7,7.3,Terry Dehere,0.0,0.0,0.0,0.0,41.1,37.8,77.9,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
486.0,3.8,2.9,0.8,9.2,14.5,Keith Askins,0.0,0.0,0.0,0.0,40.1,35.5,71.7,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
344.0,6.2,2.2,0.9,11.0,6.4,DerMarr Johnson,0.0,0.0,0.0,0.0,41.1,33.6,78.9,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1064.0,8.6,4.4,3.5,12.9,51.6,Boris Diaw,0.0,0.0,0.0,0.0,49.3,33.6,71.7,1.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Role Player
60.0,4.4,1.7,0.3,8.1,-0.3,Kenny Green,0.0,0.0,0.0,0.0,41.2,0.0,72.1,0.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
11.0,3.1,2.3,0.8,11.8,0.1,Brett Vroman,0.0,0.0,0.0,0.0,37.0,0.0,73.7,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
355.0,10.4,4.1,1.7,14.2,17.4,Scott May,0.0,0.0,0.0,1.0,46.2,0.0,81.1,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
937.0,11.0,4.7,2.4,13.9,61.8,Derrick McKey,0.0,2.0,0.0,1.0,48.6,31.6,77.9,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
154.0,6.0,2.0,2.4,11.0,2.1,Ray McCallum,0.0,0.0,0.0,0.0,40.8,33.5,71.1,0.0,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
586.0,10.1,3.4,2.0,12.8,29.5,Bryant Stith,0.0,0.0,0.0,0.0,42.4,32.9,84.1,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
124.0,3.4,2.5,0.3,10.0,0.9,Darren Tillis,0.0,0.0,0.0,0.0,42.3,0.0,62.6,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
472.0,4.4,3.6,0.6,12.0,11.8,Cherokee Parks,0.0,0.0,0.0,0.0,47.0,21.1,63.0,0.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1083.0,11.7,2.4,1.8,16.0,41.5,Dell Curry,0.0,0.0,0.0,0.0,45.7,40.2,84.3,0.0,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Role Player
305.0,8.4,4.1,0.9,12.5,11.0,Reggie Johnson,0.0,0.0,0.0,0.0,50.5,14.3,71.6,1.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
11.0,1.6,0.6,0.3,7.0,0.0,Jeff Webster,0.0,0.0,0.0,0.0,34.8,33.3,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
474.0,11.4,1.9,5.2,14.8,17.9,Kelvin Ransey,0.0,0.0,0.0,1.0,45.4,13.2,78.2,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
102.0,4.3,2.7,0.3,11.4,1.5,Alexander Johnson,0.0,0.0,0.0,0.0,51.7,0.0,67.2,0.0,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
2.0,0.0,1.5,0.0,4.7,0.0,Jerrelle Benimon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
282.0,3.5,2.3,0.5,10.3,5.2,Pete Verhoeven,0.0,0.0,0.0,0.0,50.5,25.0,68.9,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
4.0,3.8,1.3,0.3,12.9,0.1,Gaylon Nickerson,0.0,0.0,0.0,0.0,33.3,0.0,100.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
26.0,4.1,3.4,0.4,19.6,0.8,Nick Fazekas,0.0,0.0,0.0,0.0,56.1,0.0,68.2,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
674.0,5.4,4.7,1.0,10.4,14.4,Earl Cureton,0.0,0.0,0.0,0.0,47.3,0.0,53.8,2.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
295.0,7.4,1.7,2.9,10.6,9.5,Matt Maloney,0.0,0.0,0.0,1.0,40.8,37.2,79.7,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
72.0,5.4,2.9,0.7,14.4,0.9,Brad Branson,0.0,0.0,0.0,0.0,42.2,0.0,72.5,0.0,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
19.0,2.8,1.5,0.6,9.4,0.3,Larry Owens,0.0,0.0,0.0,0.0,44.2,44.4,53.8,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
14.0,4.9,0.8,0.6,9.7,0.0,Tony Harris,0.0,0.0,0.0,0.0,29.1,25.0,86.8,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
456.0,4.6,2.3,1.0,12.7,15.4,Brian Cardinal,0.0,0.0,0.0,0.0,40.8,37.2,86.1,1.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
153.0,2.8,3.9,0.5,10.6,4.0,Evan Eschmeyer,0.0,0.0,0.0,0.0,46.3,0.0,62.1,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
58.0,2.3,1.3,0.8,7.3,0.4,Juaquin Hawkins,0.0,0.0,0.0,0.0,38.5,41.7,50.0,0.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
483.0,11.9,2.8,1.4,15.5,20.0,Marcus Thornton,0.0,0.0,0.0,1.0,42.5,35.8,83.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
814.0,9.9,2.1,5.3,15.1,40.2,Spud Webb,0.0,0.0,0.0,0.0,45.2,31.4,84.8,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
46.0,2.9,1.3,1.1,11.0,0.3,Clinton Smith,0.0,0.0,0.0,0.0,43.0,0.0,71.4,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
188.0,2.2,0.8,1.1,7.0,0.5,Rick Carlisle,0.0,0.0,0.0,0.0,42.2,22.9,77.5,1.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
69.0,4.3,2.4,0.5,8.4,-0.1,Quincy Miller,0.0,0.0,0.0,0.0,35.0,29.2,70.6,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
10.0,4.7,1.5,1.8,7.4,-0.1,Alex Garcia,0.0,0.0,0.0,0.0,32.2,27.8,66.7,0.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
493.0,7.4,5.9,2.2,15.2,21.1,Oliver Miller,0.0,0.0,0.0,0.0,53.4,11.6,63.9,0.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
821.0,13.3,2.6,4.3,13.9,32.0,Ricky Sobers,0.0,0.0,0.0,0.0,45.9,29.1,84.3,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
7.0,2.7,0.9,0.6,13.3,0.0,Carrick Felix,0.0,0.0,0.0,0.0,50.0,40.0,75.0,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
27.0,3.1,0.9,0.8,6.0,-0.2,Predrag Savović,0.0,0.0,0.0,0.0,31.2,15.4,72.4,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
91.0,2.4,1.0,1.5,4.9,-0.9,Marquis Teague,0.0,0.0,0.0,0.0,34.3,22.2,66.1,0.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
104.0,6.7,2.3,1.3,10.5,1.0,Tyler Dorsey,0.0,0.0,0.0,0.0,38.9,35.0,66.9,0.0,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
527.0,4.7,4.4,0.4,14.4,15.8,Dan Gadzuric,0.0,0.0,0.0,0.0,50.0,0.0,49.8,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
136.0,3.9,1.5,1.5,9.2,0.9,Perry Moss,0.0,0.0,0.0,0.0,41.5,17.4,72.2,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
26.0,1.7,0.5,0.4,9.6,0.1,Andrew Gaze,0.0,0.0,0.0,0.0,38.1,37.5,100.0,0.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1.0,4.0,0.0,0.0,76.3,0.0,Ian Lockhart,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
708.0,7.6,1.8,3.5,13.8,30.9,Travis Best,0.0,0.0,0.0,0.0,43.1,34.5,83.5,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
700.0,9.5,1.7,4.8,14.7,29.9,Allen Leavell,0.0,0.0,0.0,0.0,45.0,23.4,83.4,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
235.0,8.1,1.9,1.9,10.7,4.3,Isaiah Canaan,0.0,0.0,0.0,0.0,37.1,35.1,83.6,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
4.0,0.5,0.5,0.3,-5.0,-0.1,Garth Joseph,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
69.0,3.6,2.3,1.5,7.3,0.3,Kostas Papanikolaou,0.0,0.0,0.0,0.0,35.4,29.7,68.8,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
5.0,3.6,1.0,1.4,2.2,-0.2,Mychel Thompson,0.0,0.0,0.0,0.0,29.2,36.4,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
622.0,8.5,3.2,0.8,13.1,16.5,Travis Outlaw,0.0,0.0,0.0,0.0,42.3,33.7,74.4,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
600.0,7.2,1.9,2.5,13.1,24.1,C.J. Watson,0.0,0.0,0.0,0.0,41.9,37.3,81.2,0.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
82.0,2.1,0.6,0.2,2.8,-0.9,Maurice Ager,0.0,0.0,0.0,0.0,33.9,25.0,56.6,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
336.0,3.2,3.5,0.9,11.2,13.6,Fabricio Oberto,0.0,0.0,0.0,0.0,57.6,0.0,61.7,1.0,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
5.0,0.8,0.0,0.6,2.4,-0.1,Tony Price,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
2.0,1.0,0.5,0.0,5.9,0.0,Jerome Beasley,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
7.0,3.3,3.3,0.7,11.8,0.1,Nate Huffman,0.0,0.0,0.0,0.0,36.0,0.0,62.5,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
502.0,7.7,1.1,2.9,12.5,8.9,Jon Sundvold,0.0,0.0,0.0,0.0,45.2,39.2,84.9,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
2.0,0.0,1.0,0.5,2.4,0.0,David Wear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
9.0,2.4,1.7,0.3,5.1,-0.2,Terry Dozier,0.0,0.0,0.0,0.0,33.3,0.0,50.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
1090.0,5.7,4.9,0.4,12.0,41.9,Mark West,0.0,0.0,0.0,0.0,58.0,0.0,56.8,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
14.0,1.0,0.4,0.1,-4.8,-0.3,Luis Montero,0.0,0.0,0.0,0.0,25.0,11.1,75.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
84.0,4.2,1.0,0.5,9.7,-1.3,Sean Green,0.0,0.0,0.0,0.0,38.6,24.6,62.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
395.0,12.5,6.9,1.6,13.8,13.0,Bryant Reeves,0.0,0.0,0.0,1.0,47.5,7.4,70.3,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
48.0,2.5,1.4,0.6,11.7,0.6,Charles O'Bannon,0.0,0.0,0.0,0.0,40.0,0.0,87.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
645.0,9.7,1.7,3.0,13.3,19.2,Aaron Brooks,0.0,0.0,0.0,0.0,41.3,37.0,83.7,0.0,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Role Player
1107.0,7.0,4.8,2.1,13.4,66.3,Robert Horry,0.0,0.0,0.0,1.0,42.5,34.1,72.6,7.0,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
81.0,7.9,3.6,1.4,11.5,1.7,Wayne Robinson,0.0,0.0,0.0,0.0,46.0,0.0,72.9,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
935.0,13.7,7.4,2.3,15.7,59.1,Mychal Thompson,0.0,0.0,0.0,1.0,50.4,8.3,65.5,2.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
26.0,1.9,0.7,0.3,8.8,0.2,Marcus Vinicius,0.0,0.0,0.0,0.0,45.7,42.1,55.6,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
136.0,4.8,3.0,0.9,8.4,1.7,Winston Bennett,0.0,0.0,0.0,0.0,42.5,0.0,69.4,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
168.0,4.5,0.9,1.7,13.4,2.0,Brooks Thompson,0.0,0.0,0.0,0.0,40.9,37.6,64.7,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
46.0,5.9,1.1,1.0,15.3,1.0,Dane Suttle,0.0,0.0,0.0,0.0,50.7,0.0,85.7,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
13.0,1.4,1.1,0.2,11.6,0.0,Jeff Nordgaard,0.0,0.0,0.0,0.0,27.8,0.0,88.9,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
515.0,12.7,6.4,0.9,14.1,20.9,Terry Catledge,0.0,0.0,0.0,0.0,48.5,9.4,65.4,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
919.0,11.4,4.5,2.7,13.1,40.3,Robert Reid,0.0,0.0,0.0,0.0,45.8,29.1,73.2,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
45.0,3.7,1.8,0.5,15.3,0.8,Russell Cross,0.0,0.0,0.0,0.0,57.1,0.0,41.8,0.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
555.0,8.3,7.3,1.4,14.6,22.0,Kevin Kunnert,0.0,0.0,0.0,0.0,47.6,0.0,68.2,0.0,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
818.0,7.3,2.8,1.2,12.6,26.2,Fred Roberts,0.0,0.0,0.0,0.0,50.2,32.5,79.6,0.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
305.0,10.9,4.2,2.0,16.0,13.4,Sly Williams,0.0,0.0,0.0,0.0,47.8,16.2,69.2,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
386.0,2.3,2.6,0.4,8.6,3.3,Stuart Gray,0.0,0.0,0.0,0.0,44.6,0.0,66.3,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
45.0,4.5,2.4,0.4,14.5,0.4,Ed Horton,0.0,0.0,0.0,0.0,49.4,0.0,60.9,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
108.0,2.2,0.6,0.2,4.9,-0.6,Brandon Armstrong,0.0,0.0,0.0,0.0,35.2,33.3,60.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
20.0,2.2,0.3,0.5,16.1,0.1,Harold Keeling,0.0,0.0,0.0,0.0,43.6,0.0,71.4,0.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
33.0,2.2,0.5,1.0,7.0,-0.2,Mickey Dillard,0.0,0.0,0.0,0.0,36.7,0.0,65.2,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
541.0,5.5,5.3,0.5,14.4,28.6,Kelvin Cato,0.0,0.0,0.0,0.0,50.7,7.7,64.4,0.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
44.0,2.6,1.3,0.3,6.7,-0.3,Mike Niles,0.0,0.0,0.0,0.0,34.8,50.0,45.9,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
22.0,2.9,0.8,2.5,4.1,-0.5,Larry Drew II,0.0,0.0,0.0,0.0,32.9,20.0,66.7,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
764.0,4.9,6.9,0.9,14.2,47.5,Jeff Foster,0.0,0.0,0.0,0.0,49.7,13.0,61.5,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
23.0,3.8,0.8,0.8,12.0,0.1,Bryce Cotton,0.0,0.0,0.0,0.0,41.8,30.4,83.3,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
514.0,8.0,4.4,0.9,12.4,18.6,Glen Davis,0.0,0.0,0.0,0.0,44.7,18.2,70.0,1.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
162.0,1.0,0.9,0.3,9.4,1.4,Mario West,0.0,0.0,0.0,0.0,44.8,20.0,56.3,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
1089.0,9.1,7.7,1.5,14.1,89.8,P.J. Brown,0.0,3.0,0.0,0.0,46.0,13.6,79.4,1.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
317.0,7.1,2.6,0.9,11.5,8.7,Boštjan Nachbar,0.0,0.0,0.0,0.0,40.6,37.5,78.4,0.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
481.0,6.8,2.9,1.0,9.9,11.2,Brandon Rush,0.0,0.0,0.0,0.0,42.6,40.2,70.6,1.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
627.0,4.9,3.2,1.4,11.3,23.0,Alvin Scott,0.0,0.0,0.0,0.0,48.1,20.0,73.3,0.0,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
253.0,3.0,6.3,1.0,10.2,7.3,Lorenzo Williams,0.0,0.0,0.0,0.0,46.9,0.0,37.7,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
413.0,11.0,2.5,5.8,17.9,28.5,Micheal Williams,0.0,1.0,0.0,0.0,46.4,22.7,86.8,1.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality Starter
4.0,11.0,4.8,0.8,6.9,-0.2,Thomas Jordan,0.0,0.0,0.0,0.0,43.9,0.0,47.1,0.0,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
46.0,2.9,1.3,0.8,9.5,1.1,Garry Witts,0.0,0.0,0.0,0.0,58.3,50.0,82.5,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
239.0,3.4,0.8,2.2,9.8,0.7,Delaney Rudd,0.0,0.0,0.0,0.0,41.3,25.7,76.1,0.0,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
119.0,3.8,1.8,1.7,11.8,2.4,Nando De Colo,0.0,0.0,0.0,0.0,42.9,36.3,83.5,0.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
27.0,2.5,1.5,0.3,16.5,0.4,Shayne Whittington,0.0,0.0,0.0,0.0,45.3,12.5,76.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
55.0,2.0,1.9,0.5,7.1,-0.1,Jeff Sanders,0.0,0.0,0.0,0.0,39.5,0.0,60.9,0.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bench Player
500.0,8.3,6.8,0.7,10.7,2.5,Michael Olowokandi,0.0,0.0,0.0,1.0,43.5,0.0,59.7,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
261.0,5.8,1.4,2.2,12.2,4.7,A.J. Price,0.0,0.0,0.0,0.0,38.0,31.6,74.2,0.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
552.0,7.9,2.3,5.5,13.4,12.0,Gary Grant,0.0,0.0,0.0,0.0,45.0,27.8,77.6,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Role Player
